date,season,location,roost,roost type,box exp,other animals in roost,time,bat.id,bag nr,genus,species,transmitter,tx mass,tx attachment,tx time on,recap,mass w bag,mass of bag,mass of bat,sex,age,FA.right,FA.left,repro state,nipple ,testes,testes size,bucchal gland,streblids,streblid counts,mites,mite counts,other parasites,parasites coll?,wingpunch (Dna/MHC),wingpunch samples,isotopes,fur samples (isotopes),feces,foto,blood smear,blood sample,vaginal smear,teeth,Team,comment,,,
2012-08-15,summer,Kreuzlingen Seeburgpark,Kr Kasten 54,rundkasten,NA,0,09:00,2012-08-15-2 P. nat,NA,Pipistrellus,nathusii,no,NA,NA,NA,no,33,25,8,m,a,33.3,NA,scr,NA,NA,NA,l,NA,NA,NA,NA,NA,NA,no,0,"feces, fur",NA,NA,yes,no,no,no,,,grosse bucchaldrüsen,,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 4,rundkasten,NA,5,14:00,0007207401,NA,Nyctalus,leisleri,no,NA,NA,NA,no,39,25,14,f,a,45,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"harem group with one male, Birches in meadow, heavy rain throughout day (and day before)",,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 4,rundkasten,NA,5,14:00,00071A016E,NA,Nyctalus,leisleri,no,NA,NA,NA,no,42,27,15,f,a,44.5,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"harem group with one male, Birches in meadow, heavy rain throughout day (and day before)",,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 18,rundkasten,NA,0,14:00,00071A14BE,NA,Nyctalus,noctula,no,NA,NA,NA,no,56,27,29,m,a,53.2,NA,scr,NA,l,13.6 x 7.9,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,heavy rain throughout day (and day before),,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 14,rundkasten,NA,0,14:00,00071A214E,NA,Nyctalus,noctula,no,NA,NA,NA,no,53,25,28,m,a,54.28,NA,scr,NA,l,12.8 x 6.2,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"Platanenallee, heavy rain throughout day (and day before)",,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 4,rundkasten,NA,5,14:00,00071A4FD1,NA,Nyctalus,leisleri,no,NA,NA,NA,no,41,27,14,f,a,44.7,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"harem group with one male, Birches in meadow, heavy rain throughout day (and day before)",,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 4,rundkasten,NA,5,14:00,00071E9576,NA,Nyctalus,leisleri,no,NA,NA,NA,no,40,26,14,m,a,43.5,NA,scr,NA,m,9.4 x 3.8,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"harem group with one male, Birches in meadow, heavy rain throughout day (and day before)",,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 4,rundkasten,NA,5,14:00,00071EC02E,NA,Nyctalus,leisleri,no,NA,NA,NA,no,39,24,15,f,a,43.2,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"harem group with one male, Birches in meadow, heavy rain throughout day (and day before)",,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 26,rundkasten,NA,0,14:00,0007200B70,NA,Nyctalus,leisleri,no,NA,NA,NA,no,44,28,16,m,a,44.7,NA,scr,NA,l,11.7 x 3.9,NA,NA,NA,NA,NA,NA,no,no,0,feces,NA,NA,yes,no,no,no,,," (auf Foto falsche Tranosponodernoummer: 0007202ED1, 00B70 ist korrekt),Hoden unterhalb Penis (wie einzelne noctula aus Seeburgpark), heavy rain throughout day (and day before)",,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 4,rundkasten,NA,5,14:00,0007200B8F,NA,Nyctalus,leisleri,no,NA,NA,NA,no,42,27,15,f,a,45.8,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"harem group with one male, Birches in meadow, heavy rain throughout day (and day before)",,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 19,rundkasten,NA,0,14:00,00072030A4,NA,Nyctalus,noctula,no,NA,NA,NA,no,65,34,31,m,a,52.8,NA,scr,NA,l,14.3,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,heavy rain throughout day (and day before),,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 34,rundkasten,NA,0,14:00,2012-08-30-1 P.nat,NA,Pipistrellus,nathusii,no,NA,NA,NA,no,32,24,8,m,a,33.5,NA,scr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,no,NA,NA,yes,no,no,no,,,heavy rain throughout day (and day before),,,
2012-08-30,summer,Allmend Frauenfeld,FA Kasten 29,rundkasten,NA,0,14:00,2012-08-30-1 P.pip/pyg,NA,Pipistrellus,pipistrellus,no,NA,NA,NA,no,35.5,30.5,5,m,a,29.9,NA,scr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,no,NA,NA,no,no,no,no,,,"Flügelfeld unterteilt, sonst vom Habitus eher wie pygmaeus",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten 18,rundkasten,dummy,2,09:00,0007200671,NA,Nyctalus,noctula,no,NA,NA,NA,no,56,26,30,f,a,56.18,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"Markierungen um Eingang, 3 Tiere im Kasten; BaTLi installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten X,rundkasten,NA,3,09:00,0007200671,NA,Nyctalus,noctula,no,NA,NA,NA,yes,NA,NA,NA,f,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,NA,NA,NA,no,no,no,no,,,recap from same day Wintertonne 37,,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,0007204292,NA,Nyctalus,noctula,no,NA,NA,NA,no,49,24,25,f,a,52.5,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,0007204885,NA,Nyctalus,noctula,no,NA,NA,NA,no,55,26,29,m,a,53.2,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,0007209061,NA,Nyctalus,noctula,no,NA,NA,NA,no,51,26,25,f,a,54.2,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,0007204E19,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,26,26,f,a,53,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Wintertonne 37,wintertonne,NA,10,09:00,0007203E28,NA,Nyctalus,noctula,no,NA,NA,NA,no,55,26,29,f,a,54.6,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"with 10 other bats, 5 escaped, rain previous 3 days, Wintertonne bei Entennest",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Wintertonne 37,wintertonne,NA,10,09:00,00070B5F96,NA,Nyctalus,noctula,no,NA,NA,NA,yes,56,26,30,m,a,NA,NA,scr,NA,l,12.35 x 7.1,NA,NA,NA,NA,NA,NA,NA,no,0,NA,NA,NA,no,no,no,no,,,"with 10 other bats, 5 escaped, rain previous 3 days, Wintertonne bei Entennest",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten X,rundkasten,NA,3,09:00,00071A2434,NA,Nyctalus,noctula,no,NA,NA,NA,no,55,25,30,m,a,54.8,NA,scr,NA,l,13.56 x 5.7,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, runkasten bei Ziegen, BaTLi installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,00071A2E5C,NA,Nyctalus,noctula,no,NA,NA,NA,no,69,45,24,f,a,53.37,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,00071A2E5F,NA,Nyctalus,noctula,no,NA,NA,NA,no,51,26,25,f,a,53.4,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,yes,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,00071A2F15,NA,Nyctalus,noctula,no,NA,NA,NA,no,51,25,26,f,a,54.14,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten X,rundkasten,NA,3,09:00,00071A3084,NA,Nyctalus,noctula,no,NA,NA,NA,no,49,25,24,f,a,54.7,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, runkasten bei Ziegen, BaTLi installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Wintertonne 38,wintertonne,NA,0,09:00,00071A34F8,NA,Nyctalus,noctula,no,NA,NA,NA,yes,56,24,32,m,a,NA,NA,scr,NA,l,13.77x7.4,NA,NA,NA,NA,NA,NA,NA,no,0,NA,NA,NA,no,no,no,no,,,"rain previous 3 days, Wintertonne neben Flachkasten",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Wintertonne 37,wintertonne,NA,10,09:00,00071A4675,NA,Nyctalus,noctula,no,NA,NA,NA,no,53,26,27,f,a,55.44,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"with 10 other bats, 5 escaped, rain previous 3 days, Wintertonne bei Entennest",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,00071A4AFA,NA,Nyctalus,noctula,no,NA,NA,NA,no,70,42,28,f,a,55.1,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,00071A5453,NA,Nyctalus,noctula,no,NA,NA,NA,no,49,26,23,f,a,53.69,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,00071A565E,NA,Nyctalus,noctula,no,NA,NA,NA,no,54,25,29,f,a,53.91,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Wintertonne 37,wintertonne,NA,10,09:00,00071E7748,NA,Nyctalus,noctula,no,NA,NA,NA,no,50,25,25,f,a,55.47,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"with 10 other bats, 5 escaped, rain previous 3 days, Wintertonne bei Entennest",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Wintertonne 37,wintertonne,NA,10,09:00,00071EAE46,NA,Nyctalus,noctula,no,NA,NA,NA,no,51,26,25,f,a,52.8,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"with 10 other bats, 5 escaped, rain previous 3 days, Wintertonne bei Entennest",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten 18,rundkasten,dummy,2,09:00,00071EAE87,NA,Nyctalus,noctula,no,NA,NA,NA,no,50,26,24,f,a,53.57,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"Markierungen um Eingang, 3 Tiere im Kasten; BaTLi installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,00071EBD94,NA,Nyctalus,noctula,no,NA,NA,NA,no,58,35,23,f,a,55.35,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten 18,rundkasten,dummy,2,09:00,000720334C,NA,Nyctalus,noctula,no,NA,NA,NA,no,58,26,32,m,a,53.88,NA,scr,NA,l,12.8 x 7.12,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"Markierungen um Eingang, 3 Tiere im Kasten; BaTLi installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Wintertonne 37,wintertonne,NA,10,09:00,000720763A,NA,Nyctalus,noctula,no,NA,NA,NA,no,51,26,25,f,a,54.76,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"with 10 other bats, 5 escaped, rain previous 3 days,Wintertonne bei Entennest",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr W7,wintertonne,NA,12,09:00,000720864E,NA,Nyctalus,noctula,no,NA,NA,NA,no,52,27,25,f,a,52.5,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, Wintertonne bei Ziegen, Attrappe installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten X,rundkasten,NA,3,09:00,00072097EA,NA,Nyctalus,noctula,no,NA,NA,NA,no,50,25,25,f,a,53.8,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,"rain previous 3 days, runkasten bei Ziegen, BaTLi installiert nach Abfang",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten 9,rundkasten,NA,0,09:00,000725891D,NA,Nyctalus,noctula,no,NA,NA,NA,no,55,26,29,f,a,52.7,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,NA,NA,NA,yes,no,no,no,,,ev escape from other box same day?,,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten 5,rundkasten,dummy,2,09:00,PipNat2012-09-03-1,NA,Pipistrellus,nathusii,no,NA,NA,NA,no,33,26,7,m,a,34.8,NA,scr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,no,NA,NA,yes,no,no,no,,,"rain previous 3 days, in Nyctalus-corner of park",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten 5,rundkasten,dummy,2,09:00,PipNat2012-09-03-2,NA,Pipistrellus,nathusii,no,NA,NA,NA,no,36,27,9,f,a,34.7,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,no,NA,NA,yes,no,no,no,,,"rain previous 3 days, in Nyctalus-corner of park",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten 5,rundkasten,dummy,2,09:00,PipNat2012-09-03-3,NA,Pipistrellus,nathusii,no,NA,NA,NA,no,34,26,8,f,a,33.9,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,no,NA,NA,yes,no,no,no,,,"rain previous 3 days, in Nyctalus-corner of park",,,
2012-09-03,autumn,Kreuzlingen Seeburgpark,Kr Kasten 21,rundkasten,dummy,0,09:00,PipNat2012-09-03-4,NA,Pipistrellus,nathusii,no,NA,NA,NA,no,33,26,7,m,a,33.2,NA,scr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,no,NA,NA,yes,no,no,no,,,"rain previous 3 days, ",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,0007088370,K40,Nyctalus,noctula,no,NA,NA,NA,yes,48,25,23,f,a,54.86,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,0007088605,k36,Nyctalus,noctula,no,NA,NA,NA,no,49,24,25,f,a,55.22,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,feces,NA,NA,yes,no,no,no,,,"along the lake! 1 cm hold in left wing next to body. Photo taken, 2 from Kr 30 entered after they flew",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,0007201253,k3,Nyctalus,noctula,no,NA,NA,NA,no,47,26,21,f,a,53.11,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,"along the lake!, 2 from Kr 30 entered after they flew",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,0007201704,K31,Nyctalus,noctula,no,NA,NA,NA,no,49,25,24,f,a,54.8,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,000706ED7,K35,Nyctalus,noctula,no,NA,NA,NA,no,48,24,24,f,a,55.99,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,00070890B3,k41,Nyctalus,noctula,no,NA,NA,NA,no,48,25,23,f,a,53.01,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,"along the lake!, 2 from Kr 30 entered after they flew",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,0007089FB8,K33,Nyctalus,noctula,no,NA,NA,NA,no,50,26,24,f,a,56.9,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,000708A277,K41,Nyctalus,noctula,150.090,0.92,collar,NA,no,52,24,28,m,a,NA,NA,scr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,no,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,000708A36A,K36,Nyctalus,noctula,150.130,0.92,collar,NA,no,46,25,21,m,a,53.5,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,000708A6A5,K15,Nyctalus,noctula,no,NA,NA,NA,no,52,27,25,f,a,56.72,NA,plac,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,000708A6C0,k26,Nyctalus,noctula,no,NA,NA,NA,no,50,25,25,f,a,53.96,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,"along the lake!, 2 from Kr 30 entered after they flew",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,000708B4B7,k33,Nyctalus,noctula,no,NA,NA,NA,no,50,25,25,f,a,54.18,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,"along the lake!, 2 from Kr 30 entered after they flew",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,000708B64A,k31,Nyctalus,noctula,no,NA,NA,NA,no,49,24,25,f,a,54.17,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,"along the lake!, 2 from Kr 30 entered after they flew",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,000708B823,k21,Nyctalus,noctula,no,NA,NA,NA,no,51,25,26,f,a,55.88,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,"along the lake!, 2 from Kr 30 entered after they flew",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,000708B86A,K7,Nyctalus,noctula,no,NA,NA,NA,no,52,24,28,f,a,54.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,000708F21A,K2,Nyctalus,noctula,no,NA,NA,NA,no,51,25,26,f,a,52.76,NA,plac,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,00070B85AF,k2,Nyctalus,noctula,no,NA,NA,NA,no,47,24,23,m,a,54.42,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,"along the lake!, 2 from Kr 30 entered after they flew",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,00071A096A,K25,Nyctalus,noctula,no,NA,NA,NA,no,50,26,24,f,a,54.3,NA,plac,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,00071A0A15,k14,Nyctalus,noctula,no,NA,NA,NA,no,50,25,25,m,a,54.52,NA,scr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,"along the lake!, 2 from Kr 30 entered after they flew",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,00071A3B6D,B79,Nyctalus,noctula,no,NA,NA,NA,no,43,21,22,m,a,52.98,NA,nr,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,000720628F,b79,Nyctalus,noctula,no,NA,NA,NA,no,43,20,23,f,a,55.28,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,no,NA,NA,yes,no,no,no,,,"along the lake!, 2 from Kr 30 entered after they flew",,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,00072074B9,K3,Nyctalus,noctula,no,NA,NA,NA,no,47,25,22,f,a,52.25,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 30,flachkasten,NA,12,14:00,000725F6E0,K21,Nyctalus,noctula,no,NA,NA,NA,no,47,25,22,f,a,51.99,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,1,fur,NA,NA,yes,no,no,no,,,,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,000725F6E0,NA,Nyctalus,noctula,no,NA,NA,NA,yes,NA,NA,NA,f,a,51.99,NA,nulli,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,no,NA,NA,NA,no,no,no,,,recapture from Kr 30 earlier that day. All samples previously taken,,,
2013-04-18,spring,Kreuzlingen Seeburgpark,Kr Kasten 50,sommertonne,NA,10 ,16:00,2013-04-18 N.noc,NA,Nyctalus,noctula,no,NA,NA,NA,no,NA,NA,NA,f,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,0,no,NA,NA,NA,no,no,no,,,recapture from Kr 30 earlier that day. All samples previously taken,,,
2013-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 31,wintertonne,NA,14,15:20,0007201704,B79,Nyctalus,noctula,no,NA,NA,NA,yes,44,21,23,f,a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,2,no,NA,NA,no,no,no,no,,,"in torpor, recap 2013-04-18 Kasten 30",,,
2013-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 31,wintertonne,NA,6,15:54,0007208197,K24,Nyctalus,noctula,no,NA,NA,NA,no,49,25,24,f,a,54.77,NA,nr,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,2,fur,NA,NA,yes,no,no,no,,,in torpor,,,
2013-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 1,sommertonne,NA,6,15:54,000708A6C0,K31,Nyctalus,noctula,150.170,NA,NA,NA,yes,48,25,23,f,a,NA,NA,nr,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,2,no,NA,NA,no,no,no,no,,,"warm, active, rcapture last week",150.17,,
2013-04-22,spring,Kreuzlingen Seeburgpark,Kr Kasten 1,sommertonne,NA,6,15:54,000719EEB7,K36,Nyctalus,noctula,150.351,NA,NA,NA,no,51,25,26,f,a,55.44,NA,nr,s,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,2,fur,NA,NA,yes,no,no,no,,,"warm, active",150.351,,
